iter	MultiClass
1520	0.6992726983
1521	0.6992124596
1522	0.6991761533
1523	0.6991224432
1524	0.6991100721
1525	0.6991079957
1526	0.6990686653
1527	0.6990671634
1528	0.6990446576
1529	0.6990118236
1530	0.6989872864
1531	0.6988917657
1532	0.6988652099
1533	0.6988200436
1534	0.6987922789
1535	0.6987474957
1536	0.6987235622
1537	0.6987194545
1538	0.6986730663
1539	0.6986496831
1540	0.6986338663
1541	0.6985953139
1542	0.6985520304
1543	0.6985358097
1544	0.6985114814
1545	0.6984499775
1546	0.6984499595
1547	0.6984434102
1548	0.6984132103
1549	0.6983467419
1550	0.6982891302
1551	0.6982853361
1552	0.6982555428
1553	0.6982473377
1554	0.6981716538
1555	0.6981703714
1556	0.6981178387
1557	0.6981147364
1558	0.6980488372
1559	0.6980158883
1560	0.6980140527
1561	0.6979654482
1562	0.6979198852
1563	0.6978659934
1564	0.6978361995
1565	0.6978338851
1566	0.6977926759
1567	0.6977389557
1568	0.6977111738
1569	0.697675659
1570	0.6976354467
1571	0.6976354347
1572	0.6975907422
1573	0.6975432701
1574	0.6974795823
1575	0.6974702818
1576	0.697447804
1577	0.6974374377
1578	0.6973998565
1579	0.6973634852
1580	0.6973281913
1581	0.6972827691
1582	0.6972390487
1583	0.6971862357
1584	0.6971659209
1585	0.6971149623
1586	0.6970740044
1587	0.6970436105
1588	0.6970226191
1589	0.696990936
1590	0.6969670935
1591	0.6969306585
1592	0.6968830047
1593	0.6968628789
1594	0.6968600025
1595	0.6968438076
1596	0.6968436969
1597	0.6968228353
1598	0.6967931117
1599	0.6967632756
1600	0.6967423638
1601	0.6967098816
1602	0.6966588637
1603	0.6966309128
1604	0.6965863848
1605	0.6965685498
1606	0.6965406517
1607	0.6965116161
1608	0.6964815234
1609	0.696462169
1610	0.6964485383
1611	0.6964367016
1612	0.6964135013
1613	0.6963830647
1614	0.6963511037
1615	0.6963125425
1616	0.696307254
1617	0.6962721605
1618	0.6962346655
1619	0.696214918
1620	0.6962025951
1621	0.6961735114
1622	0.6961420677
1623	0.6961102098
1624	0.6960917501
1625	0.6960493155
1626	0.696032608
1627	0.6960298799
1628	0.6959720798
1629	0.6959289934
1630	0.6958754633
1631	0.6958692519
1632	0.6958363379
1633	0.6958007725
1634	0.6957244322
1635	0.6956861467
1636	0.6956554449
1637	0.6956273964
1638	0.6955938229
1639	0.6955813396
1640	0.6955474012
1641	0.6955043552
1642	0.6954512065
1643	0.6954199873
1644	0.6953920073
1645	0.69535997
1646	0.6953405779
1647	0.6953383002
1648	0.6953071941
1649	0.6953069277
1650	0.6952857059
1651	0.6952514049
1652	0.6952231932
1653	0.6951883584
1654	0.6951543513
1655	0.6951543447
1656	0.6951291738
1657	0.6951071849
1658	0.6950994042
1659	0.6950571181
1660	0.6950318966
1661	0.695006093
1662	0.6949866721
1663	0.694959802
1664	0.6949243933
1665	0.6949193056
1666	0.6949130301
1667	0.6948690379
1668	0.6948510047
1669	0.6948328808
1670	0.6947792119
1671	0.6947445034
1672	0.6947163049
1673	0.6946696162
1674	0.6946372948
1675	0.694632501
1676	0.6946153549
1677	0.6945653399
1678	0.6945433955
1679	0.6945168609
1680	0.6944648322
1681	0.6944627466
1682	0.6944421768
1683	0.6944011379
1684	0.6943958769
1685	0.6943808959
1686	0.6943808906
1687	0.6943709396
1688	0.6943583907
1689	0.694357834
1690	0.6943539741
1691	0.6943476773
1692	0.6942857423
1693	0.6942833834
1694	0.6942298803
1695	0.6942086826
1696	0.6941948995
1697	0.6941602762
1698	0.6941602714
1699	0.694121207
1700	0.6941174113
1701	0.694088252
1702	0.6940441209
1703	0.694020784
1704	0.6939993019
1705	0.6939925828
1706	0.6939813855
1707	0.6939794724
1708	0.693936612
1709	0.6939366075
1710	0.6939265728
1711	0.6939019674
1712	0.6939019631
1713	0.6938539625
1714	0.6938409002
1715	0.6937934076
1716	0.6937648061
1717	0.6937402856
1718	0.6937069485
1719	0.6936821372
1720	0.6936525072
1721	0.6936088879
1722	0.6935871366
1723	0.6935695293
1724	0.6935525793
1725	0.6935111015
1726	0.693507513
1727	0.6934851503
1728	0.6934535702
1729	0.6934285116
1730	0.6933739592
1731	0.6933515987
1732	0.6932927347
1733	0.6932670999
1734	0.6932357258
1735	0.6932023753
1736	0.6931972828
1737	0.6931638326
1738	0.6930991689
1739	0.6930967459
1740	0.6930627539
1741	0.6930295362
1742	0.6930073493
1743	0.6929684903
1744	0.6929481287
1745	0.6929381609
1746	0.6928845345
1747	0.6928362196
1748	0.6928033371
1749	0.6927451608
1750	0.69274359
1751	0.6926874256
1752	0.6926677955
1753	0.6926677465
1754	0.6926533933
1755	0.6926186536
1756	0.6925570727
1757	0.6924985293
1758	0.6924484589
1759	0.6923897069
1760	0.6923866668
1761	0.6923528949
1762	0.6923232683
1763	0.6923131438
1764	0.692312917
1765	0.692289326
1766	0.6922394269
1767	0.6922078905
1768	0.692191102
1769	0.6921691729
1770	0.6921420517
1771	0.692121848
1772	0.6920822758
1773	0.692057206
1774	0.6920365966
1775	0.6919984205
1776	0.6919542219
1777	0.6919381867
1778	0.6919163166
1779	0.6918847651
1780	0.6918572842
1781	0.6918372641
1782	0.6918063611
1783	0.6918063583
1784	0.6917991039
1785	0.6917775302
1786	0.6917465732
1787	0.691722233
1788	0.6916845583
1789	0.6916809865
1790	0.6916703623
1791	0.6916493723
1792	0.6916493697
1793	0.6916258234
1794	0.6916133462
1795	0.6915739418
1796	0.6915437555
1797	0.6915123992
1798	0.6914867158
1799	0.6914399326
1800	0.6913911636
1801	0.6913602657
1802	0.6913449302
1803	0.6913281308
1804	0.6913269989
1805	0.6913140423
1806	0.6912813628
1807	0.6912605279
1808	0.6912188012
1809	0.691212192
1810	0.6911544339
1811	0.6911303041
1812	0.6911032582
1813	0.6910750068
1814	0.6910437198
1815	0.6910274781
1816	0.6909797045
1817	0.6909751322
1818	0.6909613979
1819	0.6909242776
1820	0.6908972934
1821	0.6908786854
1822	0.6908549234
1823	0.6908457784
1824	0.6908155485
1825	0.6908154557
1826	0.6907942955
1827	0.6907775889
1828	0.6907198843
1829	0.6906580221
1830	0.6906315472
1831	0.6906019797
1832	0.6905428866
1833	0.6905030691
1834	0.6904716667
1835	0.6904418337
1836	0.690406704
1837	0.6903904142
1838	0.6903310958
1839	0.6903112823
1840	0.6903103518
1841	0.69031035
1842	0.6902735025
1843	0.6902600653
1844	0.6902381454
1845	0.6902305586
1846	0.6901937648
1847	0.6901703469
1848	0.6901405761
1849	0.6901023697
1850	0.6901023646
1851	0.6900396137
1852	0.6900007512
1853	0.6899781453
1854	0.6899439444
1855	0.6899168445
1856	0.6898936337
1857	0.6898823731
1858	0.689848722
1859	0.6898220344
1860	0.6897952684
1861	0.6897684968
1862	0.6897443217
1863	0.6897158606
1864	0.6897158591
1865	0.689678585
1866	0.689657412
1867	0.6896184551
1868	0.6895857517
1869	0.6895295686
1870	0.6895272217
1871	0.6895023856
1872	0.6894626401
1873	0.6894606732
1874	0.6894465318
1875	0.6894288321
1876	0.6893995108
1877	0.6893995095
1878	0.68936374
1879	0.689351923
1880	0.6893174091
1881	0.6892850073
1882	0.6892376595
1883	0.689237582
1884	0.689217079
1885	0.6891745117
1886	0.6891388348
1887	0.6891233889
1888	0.6891175654
1889	0.6891134256
1890	0.6890817856
1891	0.6890631848
1892	0.6890502004
1893	0.6890468103
1894	0.6890236221
1895	0.6890084939
1896	0.6889814941
1897	0.6889534187
1898	0.6889340355
1899	0.6889335753
1900	0.6889123523
1901	0.6889105425
1902	0.6888483535
1903	0.688803628
1904	0.6887863331
1905	0.6887764897
1906	0.6887608107
1907	0.6887302495
1908	0.6886962705
1909	0.6886637431
1910	0.6886345864
1911	0.6886144437
1912	0.6886114678
1913	0.6885954545
1914	0.6885518418
1915	0.6885313569
1916	0.6885201742
1917	0.6885037832
1918	0.688490662
1919	0.6884435325
1920	0.6884011387
1921	0.688376676
1922	0.6883548131
1923	0.6883015028
1924	0.6882824742
1925	0.6882606186
1926	0.6882553522
1927	0.6882274472
1928	0.6882270306
1929	0.6881893961
1930	0.6881630201
1931	0.6881143404
1932	0.6880816192
1933	0.6880554878
1934	0.6880305446
1935	0.688022952
1936	0.6880066765
1937	0.687997783
1938	0.6879716398
1939	0.6878921094
1940	0.6878897141
1941	0.6878580435
1942	0.6878389307
1943	0.6878133986
1944	0.6877797429
1945	0.6877510337
1946	0.6877104829
1947	0.6876876329
1948	0.6876679198
1949	0.6876282019
1950	0.6875998158
1951	0.6875909727
1952	0.687572565
1953	0.6875532414
1954	0.6875304278
1955	0.6875266763
1956	0.6874815995
1957	0.6874578931
1958	0.687450701
1959	0.6874426317
1960	0.6874190568
1961	0.6873864257
1962	0.6873838253
1963	0.6873656981
1964	0.6873475535
1965	0.6873458765
1966	0.6873389101
1967	0.6873300176
1968	0.6873166302
1969	0.6873164886
1970	0.6873015971
1971	0.6872678231
1972	0.6872563157
1973	0.6872562939
1974	0.6872141699
1975	0.6872141692
1976	0.6872094055
1977	0.6871985186
1978	0.6871771529
1979	0.6871566633
1980	0.6871284759
1981	0.6870946441
1982	0.6870727175
1983	0.6870469419
1984	0.6870441344
1985	0.6869962898
1986	0.6869888358
1987	0.6869461285
1988	0.6868994123
1989	0.6868354243
1990	0.6867968479
1991	0.6867948661
1992	0.6867430818
1993	0.6867377368
1994	0.6866853928
1995	0.6866446113
1996	0.6866398128
1997	0.6866034671
1998	0.6865933976
1999	0.6865871461
2000	0.6865870059
2001	0.6865603476
2002	0.6865185472
2003	0.6864829537
2004	0.6864547996
2005	0.6864357368
2006	0.6864039319
2007	0.686369603
2008	0.6863544697
2009	0.6863416041
2010	0.6862995838
2011	0.6862994684
2012	0.6862988754
2013	0.6862754015
2014	0.6862514331
2015	0.6862514326
2016	0.6862443093
2017	0.686212889
2018	0.6861790717
2019	0.6861539661
2020	0.6861245514
2021	0.6861245509
2022	0.6861245505
2023	0.6861009408
2024	0.6860769834
2025	0.6860328474
2026	0.6860286543
2027	0.6860025044
2028	0.685970683
2029	0.6859423128
2030	0.6858888174
2031	0.6858483515
2032	0.685829584
2033	0.685807843
2034	0.6857992341
2035	0.6857809125
2036	0.6857809121
2037	0.6857528901
2038	0.6857068178
2039	0.6856811583
2040	0.6856623061
2041	0.6856623057
2042	0.6856434067
2043	0.6856240305
2044	0.6856016823
2045	0.6855900914
2046	0.6855626916
2047	0.6855625599
2048	0.6855470054
2049	0.6855273655
2050	0.6855271545
2051	0.6855050646
2052	0.6854843174
2053	0.6854826442
2054	0.6854504486
2055	0.6854504482
2056	0.6854133516
2057	0.6853932452
2058	0.6853932448
2059	0.6853361889
2060	0.685323165
2061	0.6852739538
2062	0.6852626519
2063	0.6852615393
2064	0.6852353997
2065	0.6852353284
2066	0.6852111691
2067	0.6852111688
2068	0.6851764177
2069	0.6851564283
2070	0.6851462372
2071	0.6851379277
2072	0.6851039984
2073	0.6851039981
2074	0.6850802965
2075	0.6850692398
2076	0.6850476178
2077	0.6850229507
2078	0.6850051201
2079	0.6849733526
2080	0.6849531165
2081	0.6849239438
2082	0.6849009773
2083	0.6848747963
2084	0.6848375944
2085	0.6848069838
2086	0.6848069835
2087	0.6848057362
2088	0.6847745086
2089	0.6847465252
2090	0.6847215592
2091	0.6847045526
2092	0.6846921293
2093	0.6846787068
2094	0.6846782657
2095	0.6846674979
2096	0.6846091416
2097	0.6845892176
2098	0.6845719635
2099	0.6845716559
2100	0.6845427137
2101	0.6845354241
2102	0.6845070542
2103	0.6844921304
2104	0.6844815187
2105	0.6844528255
2106	0.6844236564
2107	0.6844194706
2108	0.6843968911
2109	0.6843952273
2110	0.6843700992
2111	0.6843515076
2112	0.6843382572
2113	0.6843272141
2114	0.6843078642
2115	0.6842999935
2116	0.6842631958
2117	0.684235023
2118	0.6842185125
2119	0.6842041964
2120	0.6841785301
2121	0.684144219
2122	0.6840983313
2123	0.6840860343
2124	0.6840696941
2125	0.6840619971
2126	0.6840342082
2127	0.6839880776
2128	0.6839626338
2129	0.6839626336
2130	0.6839450888
2131	0.6839450886
2132	0.6839396399
2133	0.6839383634
2134	0.6839126783
2135	0.6839016835
2136	0.6838427028
2137	0.6838169963
2138	0.683807662
2139	0.6837879089
2140	0.6837459046
2141	0.6837445636
2142	0.6836975933
2143	0.6836530824
2144	0.683619185
2145	0.6836110295
2146	0.6835979297
2147	0.6835740013
2148	0.6835740011
2149	0.6835307784
2150	0.6834780453
2151	0.6834515086
2152	0.6834441665
2153	0.6834403103
2154	0.6834209973
2155	0.6834192592
2156	0.6834051616
2157	0.6834022212
2158	0.6833879981
2159	0.6833557082
2160	0.6833335006
2161	0.6833334759
2162	0.6833191157
2163	0.6833014906
2164	0.6832957177
2165	0.6832954542
2166	0.6832724679
2167	0.6832419388
2168	0.68323996
2169	0.6832199777
2170	0.6832030467
2171	0.6831856473
2172	0.6831705652
2173	0.683158831
2174	0.6831443298
2175	0.6831219973
2176	0.6830957268
2177	0.6830622357
2178	0.6830615965
2179	0.6830364468
2180	0.6830236726
2181	0.6830218397
2182	0.6830032545
2183	0.6829977257
2184	0.6829788144
2185	0.6829545313
2186	0.6829232411
2187	0.6829231859
2188	0.6828960518
2189	0.6828766028
2190	0.6828673486
2191	0.6828411617
2192	0.6828149461
2193	0.6827825841
2194	0.6827616998
2195	0.6827470236
2196	0.6827306877
2197	0.6827090231
2198	0.6826896799
2199	0.6826801375
2200	0.6826542167
2201	0.6826404157
2202	0.6826162005
2203	0.6825510972
2204	0.6825124183
2205	0.682480249
2206	0.6824788819
2207	0.6824479348
2208	0.6824313125
2209	0.6824214847
2210	0.6823730972
2211	0.6823657857
2212	0.6823356513
2213	0.6823089808
2214	0.6822905179
2215	0.6822738288
2216	0.682246216
2217	0.6822299124
2218	0.6822061928
2219	0.6821903588
2220	0.68218023
2221	0.6821559027
2222	0.6821198834
2223	0.6821060338
2224	0.6820958224
2225	0.6820819381
2226	0.682055252
2227	0.6820489398
2228	0.6820489033
2229	0.6820423977
2230	0.6820309641
2231	0.6820253273
2232	0.6820227677
2233	0.6820217467
2234	0.6819834145
2235	0.6819277913
2236	0.6819073799
2237	0.6818915342
2238	0.6818915272
2239	0.6818684937
2240	0.6818345301
2241	0.6818199612
2242	0.6818034491
2243	0.6817646592
2244	0.6817272343
2245	0.6817218564
2246	0.6817148632
2247	0.6816728631
2248	0.6816278317
2249	0.6816136033
2250	0.6815994253
2251	0.6815917975
2252	0.6815669962
2253	0.6815637793
2254	0.6815134251
2255	0.6814935109
2256	0.6814857205
2257	0.6814457703
2258	0.681419377
2259	0.6814193769
2260	0.6813898381
2261	0.681389838
2262	0.6813577389
2263	0.6813293694
2264	0.6813204039
2265	0.6812891271
2266	0.6812630249
2267	0.6812279298
2268	0.6811814903
2269	0.6811432328
2270	0.6811346792
2271	0.6811191877
2272	0.6810883232
2273	0.6810579504
2274	0.6810385787
2275	0.6810312292
2276	0.6810188443
2277	0.6810084384
2278	0.6809953832
2279	0.6809759654
2280	0.6809457655
2281	0.680929775
2282	0.6809297458
2283	0.6809138457
2284	0.680910104
2285	0.680878591
2286	0.6808540665
2287	0.6808527052
2288	0.6808092875
2289	0.6807791878
2290	0.6807772784
2291	0.680773529
2292	0.680759261
2293	0.6807093887
2294	0.6806974188
2295	0.6806852625
2296	0.6806825966
2297	0.6806810831
2298	0.6806496617
2299	0.6806454538
2300	0.6806112816
2301	0.6805865414
2302	0.6805865413
2303	0.6805695287
2304	0.6805501716
2305	0.6805501715
2306	0.680527671
2307	0.6805062504
2308	0.6804770338
2309	0.6804642334
2310	0.6804507934
2311	0.6804424705
2312	0.6804068179
2313	0.6803875252
2314	0.6803704764
2315	0.6803442808
2316	0.6803178486
2317	0.6802915802
2318	0.68026291
2319	0.6802400017
2320	0.6802311616
2321	0.6802300747
2322	0.6801874926
2323	0.6801511305
2324	0.680131611
2325	0.6801173323
2326	0.6801039567
2327	0.6800913455
2328	0.6800667376
2329	0.6800452765
2330	0.6799974884
2331	0.6799974883
2332	0.6799607729
2333	0.6799414114
2334	0.6798983572
2335	0.679877554
2336	0.6798725258
2337	0.6798473962
2338	0.679844827
2339	0.6798378137
2340	0.6798142773
2341	0.6797687421
2342	0.6797368915
2343	0.6797109545
2344	0.6797036017
2345	0.6796982669
2346	0.6796756898
2347	0.6796456963
2348	0.6796354808
2349	0.6796183421
2350	0.6795970574
2351	0.6795704212
2352	0.679547349
2353	0.6795192307
2354	0.6795192307
2355	0.6794990861
2356	0.6794786811
2357	0.679478681
2358	0.6794600495
2359	0.6794597967
2360	0.6794420305
2361	0.6794323575
2362	0.6794034212
2363	0.6793895069
2364	0.6793687993
2365	0.6793628239
2366	0.6793310042
2367	0.6793057236
2368	0.6792776791
2369	0.6792618895
2370	0.6792451773
2371	0.6792144489
2372	0.679189408
2373	0.6791893897
2374	0.679159594
2375	0.6791594921
2376	0.67914144
2377	0.679123087
2378	0.6790843764
2379	0.679050346
2380	0.6790183084
2381	0.6790029118
2382	0.6789884066
2383	0.6789738635
2384	0.6789320797
2385	0.6789262765
2386	0.6789130859
2387	0.6789009106
2388	0.6788794276
2389	0.6788429905
2390	0.6788206681
2391	0.6788122679
2392	0.6787983475
2393	0.678785518
2394	0.6787796532
2395	0.6787282134
2396	0.6787250018
2397	0.6786877676
2398	0.6786540466
2399	0.6786345609
2400	0.6786119467
2401	0.6785908438
2402	0.6785733191
2403	0.6785600127
2404	0.6785079826
2405	0.6784810175
2406	0.6784532809
2407	0.6784340704
2408	0.6784182177
2409	0.6784080166
2410	0.6784004314
2411	0.6783795496
2412	0.6783352341
2413	0.67831935
2414	0.6783011763
2415	0.6782786253
2416	0.6782736499
2417	0.6782528605
2418	0.6782362926
2419	0.6782144383
2420	0.6782127128
2421	0.678175866
2422	0.6781729426
2423	0.6781355471
2424	0.6781201968
2425	0.6780877599
2426	0.6780665197
2427	0.678036326
2428	0.6780255623
2429	0.6780044727
2430	0.677979506
2431	0.6779774519
2432	0.6779555826
2433	0.67791571
2434	0.6778985813
2435	0.6778491833
2436	0.6778404325
2437	0.6778258867
2438	0.6777850636
2439	0.6777585116
2440	0.677752774
2441	0.6777348682
2442	0.6777120227
2443	0.677700065
2444	0.6776769559
2445	0.6776459488
2446	0.6776245025
2447	0.6776068108
2448	0.6775930667
2449	0.6775421687
2450	0.6775209643
2451	0.6775200404
2452	0.6775045521
2453	0.6774797916
2454	0.6774781165
2455	0.6774432477
2456	0.6774252426
2457	0.6773914388
2458	0.6773642043
2459	0.6773359028
2460	0.67731364
2461	0.6772811693
2462	0.6772606484
2463	0.6772242666
2464	0.6772027726
2465	0.6772019935
2466	0.6771532041
2467	0.6771364899
2468	0.6771139542
2469	0.6770798003
2470	0.6770336463
2471	0.6769923749
2472	0.6769631706
2473	0.6769374776
2474	0.6769148564
2475	0.676865628
2476	0.6768335161
2477	0.6768173974
2478	0.6768002387
2479	0.6767967799
2480	0.6767697177
2481	0.6767637256
2482	0.6767355342
2483	0.6767156629
2484	0.6766745515
2485	0.6766499308
2486	0.6766259283
2487	0.6766078644
2488	0.6765828082
2489	0.6765539401
2490	0.6765365892
2491	0.6764995771
2492	0.6764657971
2493	0.6764557351
2494	0.6764159518
2495	0.6763963302
2496	0.6763438609
2497	0.6763434716
2498	0.676331936
2499	0.6763201438
2500	0.6763010441
2501	0.6762710446
2502	0.6762678098
2503	0.6762377323
2504	0.6762220293
2505	0.6762173028
2506	0.6762116377
2507	0.6761868092
2508	0.6761398709
2509	0.6761172305
2510	0.6760744116
2511	0.6760448209
2512	0.6760388682
2513	0.6760366626
2514	0.6759897051
2515	0.6759713108
2516	0.6759177413
2517	0.6758929617
2518	0.6758624834
2519	0.6758438824
2520	0.6758233821
2521	0.6758197584
2522	0.6758061252
2523	0.6757975262
2524	0.67577222
2525	0.6757488793
2526	0.6757128329
2527	0.6756935504
2528	0.6756676163
2529	0.6756250768
2530	0.6755968309
2531	0.6755754009
2532	0.6755632893
2533	0.6755228378
2534	0.6754956331
2535	0.6754849609
2536	0.6754472738
2537	0.6754278487
2538	0.6754098308
2539	0.6753895369
2540	0.67536423
2541	0.6753357325
2542	0.6753343332
2543	0.6753234175
2544	0.6753023654
2545	0.675284873
2546	0.6752565706
2547	0.6752306868
2548	0.6752130203
2549	0.6752094657
2550	0.6751613658
2551	0.6751557368
2552	0.6751211206
2553	0.6751042881
2554	0.6750865241
2555	0.6750534128
2556	0.6750290849
2557	0.6750009623
2558	0.674993028
2559	0.6749564951
2560	0.6749154757
2561	0.6748903051
2562	0.6748719431
2563	0.6748691151
2564	0.6748680897
2565	0.6748324085
2566	0.6748127265
2567	0.6747998688
2568	0.6747804049
2569	0.6747627526
2570	0.6747362077
2571	0.6747160571
2572	0.6747142334
2573	0.6747011672
2574	0.6746784605
2575	0.6746638991
2576	0.6746501521
2577	0.6746320725
2578	0.6746162008
2579	0.6746019277
2580	0.6745839068
2581	0.6745516603
2582	0.6745104184
2583	0.6744622252
2584	0.6744397181
2585	0.6744308999
2586	0.6744055678
2587	0.6743681336
2588	0.6743489141
2589	0.6743034042
2590	0.6742917434
2591	0.6742489302
2592	0.6742322834
2593	0.6742187443
2594	0.6741945358
2595	0.6741655732
2596	0.6741066586
2597	0.6740863502
2598	0.6740686209
2599	0.6740551258
2600	0.6740491571
2601	0.6740489147
2602	0.6740297472
2603	0.6739865898
2604	0.6739793255
2605	0.673941066
2606	0.6739260092
2607	0.6739012489
2608	0.6738711272
2609	0.6738337468
2610	0.6737986928
2611	0.6737766657
2612	0.6737395572
2613	0.6737145533
2614	0.673672
2615	0.6736460327
2616	0.6736166034
2617	0.6735961523
2618	0.673561004
2619	0.673561004
2620	0.673530718
2621	0.6734794544
2622	0.67345815
2623	0.6734348241
2624	0.6733859805
2625	0.6733501362
2626	0.6733158714
2627	0.6733000896
2628	0.6732686042
2629	0.6732287199
2630	0.6732113952
2631	0.6732045477
2632	0.6731394716
2633	0.6731394013
2634	0.673139371
2635	0.6731354966
2636	0.6731164487
2637	0.6730833364
2638	0.6730645472
2639	0.6730463463
2640	0.6730376473
2641	0.6730267549
2642	0.6730022771
2643	0.672960736
2644	0.6729428694
2645	0.6729240738
2646	0.672910838
2647	0.6728735332
2648	0.6728489254
2649	0.6728032612
2650	0.6727768919
2651	0.6727723674
2652	0.6727579929
2653	0.6727285528
2654	0.6727058796
2655	0.6726740748
2656	0.672653503
2657	0.6726110956
2658	0.6725856559
2659	0.6725643785
2660	0.6725530956
2661	0.6725180243
2662	0.6724979238
2663	0.6724885031
2664	0.6724661095
2665	0.6724445452
2666	0.6724035522
2667	0.6723639426
2668	0.6723311585
2669	0.6723020675
2670	0.6722594097
2671	0.672247653
2672	0.6721848384
2673	0.6721611626
2674	0.6721310242
2675	0.6720988303
2676	0.6720901631
2677	0.6720712853
2678	0.6720656639
2679	0.6720334597
2680	0.6720252928
2681	0.6720086084
2682	0.6720085943
2683	0.6719860613
2684	0.6719766849
2685	0.67194205
2686	0.6719410348
2687	0.6719194098
2688	0.6718979202
2689	0.6718684919
2690	0.6718569803
2691	0.6718224673
2692	0.6718182845
2693	0.6718069907
2694	0.6718069906
2695	0.6718016968
2696	0.6717739156
2697	0.6717599843
2698	0.6717358294
2699	0.6716936363
2700	0.6716783463
2701	0.6716765249
2702	0.6716765248
2703	0.6716407763
2704	0.6716153931
2705	0.6715904227
2706	0.67156665
2707	0.6715627767
2708	0.6715349032
2709	0.6715003516
2710	0.6714805843
2711	0.6714524419
2712	0.6714298857
2713	0.6713940994
2714	0.6713647393
2715	0.6713641189
2716	0.6713434852
2717	0.6713434557
2718	0.6712994352
2719	0.6712833179
2720	0.6712395451
2721	0.6712376314
2722	0.671204574
2723	0.6711970073
2724	0.6711607597
2725	0.6711510685
2726	0.6711239698
2727	0.6711216304
2728	0.6710954175
2729	0.6710715302
2730	0.6710603594
2731	0.6710598993
2732	0.6710398845
2733	0.6709909137
2734	0.6709769202
2735	0.670929381
2736	0.6709293637
2737	0.6709190099
2738	0.6709059869
2739	0.670854372
2740	0.670844793
2741	0.6708145964
2742	0.6707970995
2743	0.6707519935
2744	0.6707387203
2745	0.6707097916
2746	0.6707050362
2747	0.6706752992
2748	0.6706747883
2749	0.6706584912
2750	0.6706317829
2751	0.6706070929
2752	0.6705951474
2753	0.6705466893
2754	0.670546543
2755	0.670495635
2756	0.67047203
2757	0.6704532201
2758	0.6704387128
2759	0.6704347278
2760	0.6704295597
2761	0.6704276166
2762	0.670404162
2763	0.6703714481
2764	0.6703547542
2765	0.6703539339
2766	0.6703405625
2767	0.6703192055
2768	0.6703135923
2769	0.6703125143
2770	0.6703102711
2771	0.6702940481
2772	0.6702619515
2773	0.6702436458
2774	0.6702303241
2775	0.6702028204
2776	0.670202508
2777	0.6701907347
2778	0.6701665876
2779	0.6701332005
2780	0.6700995649
2781	0.6700995649
2782	0.6700779598
2783	0.6700651936
2784	0.6700410697
2785	0.6700383228
2786	0.6700360965
2787	0.6699941535
2788	0.6699610572
2789	0.6699375917
2790	0.6699241073
2791	0.6698948478
2792	0.6698664669
2793	0.669847726
2794	0.6698329975
2795	0.6698041581
2796	0.6697855052
2797	0.6697569347
2798	0.6697313408
2799	0.6696921623
2800	0.6696707532
2801	0.6696435476
2802	0.6696177772
2803	0.6695759588
2804	0.6695759588
2805	0.6695333834
2806	0.6695253138
2807	0.6695229016
2808	0.6694793975
2809	0.6694383122
2810	0.6694174876
2811	0.6694005241
2812	0.6693424422
2813	0.6693414958
2814	0.6693267602
2815	0.6693119266
2816	0.6692900585
2817	0.6692522244
2818	0.6692347034
2819	0.6692176237
2820	0.6692029581
2821	0.66918691
2822	0.6691869019
2823	0.6691869019
2824	0.6691458337
2825	0.669114292
2826	0.6690913087
2827	0.6690616489
2828	0.6690616488
2829	0.6690382449
2830	0.6690335774
2831	0.668996342
2832	0.6689774589
2833	0.6689414054
2834	0.6689252181
2835	0.6689117222
2836	0.6688903021
2837	0.6688606625
2838	0.6688181572
2839	0.6688026074
2840	0.6687545415
2841	0.6687355164
2842	0.6687013152
2843	0.6686972623
2844	0.6686800746
2845	0.6686698089
2846	0.6686698088
2847	0.6686423793
2848	0.6686213096
2849	0.668620066
2850	0.668615055
2851	0.6686118658
2852	0.6685857974
2853	0.6685680717
2854	0.6685540687
2855	0.6685235368
2856	0.6685101053
2857	0.6684935846
2858	0.6684810141
2859	0.6684511533
2860	0.668433037
2861	0.6683976113
2862	0.6683264534
2863	0.6682769907
2864	0.6682753801
2865	0.6682452451
2866	0.6682369934
2867	0.6682167598
2868	0.6682167189
2869	0.6682165988
2870	0.6681970371
2871	0.6681715739
2872	0.6681715739
2873	0.6681456362
2874	0.6681198007
2875	0.6681148804
2876	0.668098828
2877	0.6680777342
2878	0.6680450079
2879	0.6680143619
2880	0.667993794
2881	0.6679722735
2882	0.6679516763
2883	0.667929041
2884	0.6679075773
2885	0.6678813055
2886	0.6678615335
2887	0.6678264788
2888	0.6677987033
2889	0.6677816467
2890	0.6677589243
2891	0.6677460699
2892	0.667720342
2893	0.6676925698
2894	0.6676384037
2895	0.6676156345
2896	0.6675916475
2897	0.6675753664
2898	0.6675329334
2899	0.6675177393
2900	0.6674971955
2901	0.6674684469
2902	0.6674617348
2903	0.6674372798
2904	0.6674228724
2905	0.6673752995
2906	0.6673392455
2907	0.6673116539
2908	0.6673116539
2909	0.6673054435
2910	0.6672774427
2911	0.6672329676
2912	0.6671963439
2913	0.6671794448
2914	0.6671626262
2915	0.667136764
2916	0.6671104151
2917	0.6671104151
2918	0.6670650077
2919	0.6670644841
2920	0.6670444056
2921	0.6670287287
2922	0.6669686889
2923	0.6669365576
2924	0.6668924383
2925	0.6668309177
2926	0.6668187378
2927	0.6668037887
2928	0.6667940802
2929	0.6667447249
2930	0.6667447249
